Primary_Key,School.Number,School.Year,School.Name,Official.School.Name,LEA.Number,LEA.Name,Name.Prefix.Description,Principal.First.Name,Principal.Middle.Name,Principal.Last.Name,Principal.Name.Suffix,Principal.Email,Address.Line1,Address.Line2,City,State,Zip.Code.5,Zip.Code.4,Address,Phone.Office.Area,Phone.Office.Exch,Phone.Office.Line,Phone.Fax.Area,Phone.Fax.Exch,Phone.Fax.Line,Phone,Mailing.Address.Line1,Mailing.Address.Line2,Mailing.City,Mailing.State,Mailing.Zip.Code.5,Mailing.Zip.Code.4,URL.School.Address,Sch.Operational.Status,Sch.Operational.Status.Desc,Opening.Effective.Date,Closing.Date,School.Type,School.Type.Desc,School.Program.Type,School.Program.Type.Desc,Grade.Level.Current,Grade.Level.Approved,Grade.Level.First.Year,Title.I,School.Calendar.Type,School.Calendar.Description,Extended.Hours,School.Schedule.Type,School.Schedule.Type.Desc,School.Designation.Type,School.Designation.Desc,Virtual.Status,SBE.Region,SBE.Region.Names,Accreditation.Status,Accreditation.Status.Desc,Federal.School.Number,College.Board.Number,School.Membership,School.Year.For.Sch.Membership,School.Teacher.Count,School.Year.For.Teachers,Cooperative.Innovative.HS,Cooperative.MMYYYY.SBE.Approve,First.Yr.Est.ADM,First.Yr.Est.Paid.Teacher.FTE,Newly.Constructed.Facility,Occupancy.Date,What.Facility.Will.Sch.Occupy,Share.Space,Share.Space.Describe,New.Sch.Population.From,List.Of.Closing.Schools,County.Code,County.Description,Opening.In.School.Year,Locale.Type,Locale.Type.Desc,School.Closings.,School.Systartstatus,Record.Created.Timestamp,Record.Created.By,Last.Changed.Timestamp,Last.Changed.By,latitude,longitude
61Q0002025,61Q000,2025,Mallard Creek STEM Academy,Mallard Creek STEM Academy,61Q,Mallard Creek STEM Academy,-,Deanna,-,Smith,Deanna  Smith,dsmith@mcstemacademy.org,9142 Browne Rd,-,Charlotte,NC,28269,-,"9142 Browne Rd Charlotte, NC 28269",980,288,4811,888,799,3166,980 288-4811,-,-,-,-,-,-,http://www.mcstemacademy.org,1,Open,1-Jul-16,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:24AM,nicola_lefler,03-06-2023 12:49PM,marissa_deamer1,35.36473072,-80.80289003
61R0002025,61R000,2025,Matthews Charter Academy,Matthews Charter Academy,61R,Matthews Charter Academy,-,Brittany,-,Houston,Brittany Houston,106.bhouston@nhaschools.com,2332 Mount Harmony Church Rd.,-,Matthews,NC,28104,-,"2332 Mount Harmony Church Rd. Matthews, NC 28104",980,339,5449,980,321,7058,980 339-5449,-,-,-,-,-,-,http://matthewscharteracademy.org,1,Open,1-Jul-16,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:28AM,nicola_lefler,07-23-2018 01:19PM,nhaschools61r,35.11030308,-80.68165737
61S0002025,61S000,2025,Unity Classical Charter School,Unity Classical Charter School,61S,Unity Classical Charter School,Mrs,Sheila,A. Oseguera,Reddick,Sheila Reddick,sheila.goad@unityclassical.org,14613 Steele Creek Rd.,-,CHARLOTTE,NC,28273,-,"14613 Steele Creek Rd. CHARLOTTE, NC 28273",704,504,8460,980,206,967,704 504-8460,-,-,-,-,-,-,14613 Steele Creek Rd.,1,Open,1-Jul-17,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02,-,M,Modified,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2017,11,"City, Large",-,-,03-08-2016 10:33AM,nicola_lefler,07-19-2023 10:05AM,sheila_goad,35.09568007,-80.99208869
61T0002025,61T000,2025,Movement Charter School,Movement Freedom,61T,Movement Freedom,-,A.B.,-,Brown,A.B. Brown,ab.brown@movementschool.com,2701-B  Freedom Dr,-,Charlotte,NC,28208,-,"2701-B  Freedom Dr Charlotte, NC 28208",704,585,1356,980,549,4635,704 585-1356,-,-,-,-,-,-,http://www.movementschool.com,1,Open,1-Jul-17,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02,-,T,Traditional,-,Q,Quarterly,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2018,11,"City, Large",-,-,01-20-2017 02:23PM,nicola_lefler,07-18-2024 12:54PM,shannon_miller1,35.23795217,-80.8833663
61V0002025,61V000,2025,Bonnie Cone Classical Academy,Bonnie Cone Classical Academy,61V,Bonnie Cone Classical Academy,Mrs,Pamela,-,Franklin,Pamela Franklin,pamela.franklin@bccaschools.org,10700 Asbury Chapel Road,-,Huntersville,NC,28078,-,"10700 Asbury Chapel Road Huntersville, NC 28078",704,948,4439,704,912,1544,704 948-4439,-,-,-,-,-,-,https://www.bccaschools.org/,1,Open,1-Jul-19,-,R,Regular School,N,None,KG:01:02:03:04:05:06,KG:01:02:03:04:05:06:07:08:09,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2020,11,"City, Large",-,-,03-18-2019 01:56PM,nicola_lefler,07-18-2023 01:12PM,justin_conner4,35.37567948,-80.80869066
61W0002025,61W000,2025,East Voyager Academy of Charlotte,East Voyager Academy of Charlotte,61W,East Voyager Academy,Mrs,Renee,-,Mathews,Renee Mathews,rmathews@eastvoyager.org,7429 Tuckaseegee Rd.,-,Charlotte,NC,28214,-,"7429 Tuckaseegee Rd. Charlotte, NC 28214",704,412,6988,704,413,3660,704 412-6988,-,-,-,-,-,-,http://www.eastvoyager.org/,1,Open,1-Jul-18,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04,-,T,Traditional,-,Q,Quarterly,C,Charter,SUPPVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2019,11,"City, Large",-,-,12-19-2017 10:56AM,nicola_lefler,07-14-2022 01:05PM,renee_mathews,35.24653582,-80.95138771
61X0002025,61X000,2025,Jackson Day School,Jackson Day School,61X,Jackson Day School,Mrs,Tammy,-,Winstead,Tammy Winstead,twinstead@earlybeginningscdc.com,1209 Little Rock Rd,-,Charlotte,NC,28214,-,"1209 Little Rock Rd  Charlotte, NC 28214",704,391,5516,704,391,2540,704 391-5516,-,-,-,-,-,-,www.midschool.org,1,Open,1-Jul-18,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,340042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2019,11,"City, Large",-,-,01-11-2018 01:10PM,nicola_lefler,07-09-2021 11:02AM,tcwinstead,35.26236211,-80.94009172
61Y0002025,61Y000,2025,Steele Creek Preparatory Academy,Steele Creek Preparatory Academy,61Y,Steele Creek Preparatory Academy,Mrs,Cindy,-,Carey,Cindy Carey,cindy.carey@steelecreekprep.org,2200 Shopton Road,-,Charlotte,NC,28217,-,"2200 Shopton Road Charlotte, NC 28217",980,243,5580,980,243,5581,980 243-5580,2200 Shopton Road,-,Charlotte,NC,28217,-,www.steelecreekprep.org,1,Open,1-Jul-19,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2020,11,"City, Large",-,-,03-18-2019 01:59PM,nicola_lefler,07-13-2021 02:21PM,kimberly_alexander,35.16371204,-80.93445281
6203102025,620310,2025,Montgomery Learning Academy,Montgomery Learning Academy,620,Montgomery County Schools,Dr,Amy,Blake,Reynolds,Amy  Reynolds,amyb.reynolds@montgomery.k12.nc.us,310 S Main,-,Troy,NC,27371,-,"310 S Main Troy, NC 27371",910,572,1161,910,572,2362,910 572-1161,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,29-Nov-96,-,A,Alternative Education,N,None,06:07:08:09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,344008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,06-18-2014 03:33PM,takeda_legrand2,35.35705259,-79.89382844
6203122025,620312,2025,Candor Elementary,Candor Elementary,620,Montgomery County Schools,Mr,Adam,-,Matthews,Adam Matthews,adam.matthews@montgomery.k12.nc.us,414 S Main,-,Candor,NC,27229,8327,"414 S Main Candor, NC 27229",910,974,4582,910,974,4315,910 974-4582,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-14-2015 01:06PM,kristy_buchman,35.29057791,-79.7456937
6203142025,620314,2025,East Middle,East Middle,620,Montgomery County Schools,Mr,Marvin,-,Smith,Marvin Smith,marvin.d.smith@montgomery.k12.nc.us,130 Merlin's Maze,-,Biscoe,NC,27209,9801,"130 Merlin's Maze Biscoe, NC 27209",910,428,3278,910,428,1279,910 428-3278,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,05-03-2017 09:06AM,crystal_douglas,35.33713101,-79.77309588
6203182025,620318,2025,Green Ridge Elementary,Green Ridge Elementary School,620,Montgomery County Schools,-,Emily,-,Dunn,Emily Dunn,emily.dunn@montgomery.k12.nc.us,129 McCaskill Rd,-,Biscoe,NC,27209,-,"129 McCaskill Rd Biscoe, NC 27209",910,428,4196,910,428,4708,910 428-4196,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,1-Jul-08,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-14-2015 01:06PM,kristy_buchman,35.34073455,-79.78450419
6203302025,620330,2025,Page Street Elementary,Page Street Elementary,620,Montgomery County Schools,Mr,Jon,-,Lachance,Jon Lachance,jon.lachance@montgomery.k12.nc.us,897 Page Street,-,Troy,NC,27371,-,"897 Page Street Troy, NC 27371",910,576,1307,910,576,1310,910 576-1307,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,16-Dec-00,-,R,Regular School,N,None,3:04:05,3:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-17-2017 09:28AM,takeda_legrand2,35.36619617,-79.87645185
6203342025,620334,2025,Star Elementary,Star Elementary,620,Montgomery County Schools,Ms,Janet,-,Deaton,Janet Deaton,janet.deaton@montgomery.k12.nc.us,302 S Main Street,-,Star,NC,27356,-,"302 S Main Street Star, NC 27356",910,428,4333,910,428,1439,910 428-4333,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-14-2015 05:01PM,kristy_buchman,35.39592471,-79.78456497
6203362025,620336,2025,Troy Elementary,Troy Elementary,620,Montgomery County Schools,-,Jessalyn,-,Spell,Jessalyn Spell,Jessalyn.Spell@montgomery.k12.nc.us,310 N Russell St,-,Troy,NC,27371,3032,"310 N Russell St Troy, NC 27371",910,576,3651,910,572,2082,910 576-3651,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02,P0:P1:P2:P3:PK:KG:01:02,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-14-2015 01:08PM,kristy_buchman,35.36147753,-79.89116242
6203392025,620339,2025,West Middle,West Middle,620,Montgomery County Schools,Mr,Enoc,-,Robledo,Enoc Robledo,enoc.robledo@montgomery.k12.nc.us,129 NC Hwy 109S,-,Mount Gilead,NC,27306,9565,"129 NC Hwy 109S Mount Gilead, NC 27306",910,572,9378,910,572,2114,910 572-9378,-,-,-,-,-,-,http://montgomery.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,Montgomery,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-17-2017 09:27AM,takeda_legrand2,35.32046623,-79.9459878
6203502025,620350,2025,Montgomery County Early College,Montgomery County Early College,620,Montgomery County Schools,Dr,Heather,-,Seawell,Heather Seawell,Heather.Seawell@montgomery.k12.nc.us,1011 Page St,-,Troy,NC,27371,-,"1011 Page St Troy, NC 27371",910,898,9690,910,576,2176,910 898-9690,-,-,-,-,-,-,https://www.montgomery.k12.nc.us/,1,Open,1-Jul-17,-,R,Regular School,C,Cooperative Innovative High School,09:10:11:12:13,09:10:11:12:13,9:10,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,340106,-,-,-,-,Y,12017,125,7,N,-,Community College,N,-,School 620316 - East Montgomery High :School 620340 - West Montgomery High,-,62,Montgomery,2018,42,"Rural, Distant",N,-,03-13-2017 08:12AM,crystal_douglas,01-23-2023 11:19AM,jessalyn_spell,35.36578962,-79.87194462
62J0002025,62J000,2025,Southwest Charlotte STEM Academy,Southwest Charlotte STEM Academy,62J,Southwest Charlotte STEM Academy,Mrs,Shekeria,-,Barnes,Shekeria Barnes,sbarnes@scstemacademy.org,5203 Shopton Rd,-,Charlotte,NC,28278,-,"5203 Shopton Rd Charlotte, NC 28278",980,505,8344,-,-,-,980 505-8344,5203 Shopton Road West,-,Charlotte,NC,28278,-,5203 Shopton Road West,1,Open,1-Jul-19,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2020,11,"City, Large",-,-,03-18-2019 02:01PM,nicola_lefler,06-19-2023 06:50PM,shekeriabarnes,35.17191725,-80.96698621
62K0002025,62K000,2025,Movement School Eastland,Movement School Eastland,62K,Movement School Eastland,-,Chelsea,-,Hobbing,Chelsea Hobbing,chelsea.hobbing@movementschool.com,5249 Central Avenue,-,Charlotte,NC,28212,-,"5249 Central Avenue Charlotte, NC 28212",704,532,640,704,532,706,704 532-640,5249 Central Avenue,-,Charlotte,NC,28212,-,https://www.movementschool.com/campus/eastland/,1,Open,1-Jul-20,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05:06,KG:01:02,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2021,11,"City, Large",-,-,11-22-2019 01:26PM,nicola_lefler,07-01-2024 11:50AM,julia_grdich,35.20957389,-80.75644922
62L0002025,62L000,2025,Telra Institute,Telra Institute,62L,Telra Institute,Dr,Ronak,-,Bhatt,Ronak Bhatt,ronak@telra.org,4150 McKee Rd,-,Charlotte,NC,28270,-,"4150 McKee Rd Charlotte, NC 28270",704,727,2530,-,-,-,704 727-2530,4150 McKee Rd,-,Charlotte,NC,28270,-,http://telra.org,1,Open,1-Jul-21,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09,KG:01:02:03:04:05:06:07:08,KG:01:02:03,-,T,Traditional,-,B,Block,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2022,11,"City, Large",-,-,09-18-2020 10:19AM,nicola_lefler,07-05-2024 09:54AM,ronak_bhatt,35.06887979,-80.75597905
62L3102025,62L310,2025,Telra Institute Remote Academy,Telra Institute Remote Academy,62L,Telra Institute,Dr,Ronak,-,Bhatt,Ronak Bhatt,ronak@telra.org,4150 McKee Rd,-,Charlotte,NC,28270,-,"4150 McKee Rd Charlotte, NC 28270",-,-,-,-,-,-,- ---,-,-,-,-,-,-,-,3,New,1-Jul-24,-,R,Regular School,N,None,7:08,7:08,7:08,-,-,-,-,-,-,C,Charter,FULLVIRTUAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2025,-,-,-,-,07-02-2024 02:24PM,shannon_miller1,07-24-2024 05:03PM,shannon_miller1,35.06887979,-80.75597905
62N0002025,62N000,2025,Aspire Trade High,Aspire Trade High School,62N,Aspire Trade High School,Ms,Jennifer,-,Nichols,Jennifer Nichols,j.nichols@aspiretradehs.org,7125 Hambright Rd,-,Huntersville,NC,28078,-,"7125 Hambright Rd Huntersville, NC 28078",980,399,7554,-,-,-,980 399-7554,7125 Hambright Rd.,-,Huntersville,NC,28078,-,https://aspiretradehs.org/,1,Open,1-Jul-23,-,V,Vocational Education,N,None,9:10:11,09:10:11:12,9:10,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2023,11,"City, Large",-,-,08-30-2021 11:08AM,nicola_lefler,07-07-2024 04:34PM,jennifer_nichols,35.37556279,-80.90655188
62P0002025,62P000,2025,Movement School Southwest,Movement School Southwest,62P,Movement School Southwest,-,Tami,-,Edwards,Tami Edwards,tami.edwards@movementschool.com,150 Osprey Point Dr.,-,Charlotte,NC,28217,-,"150 Osprey Point Dr. Charlotte, NC 28217",704,420,7980,-,-,-,704 420-7980,-,-,-,-,-,-,www.movementschool.com,1,Open,1-Jul-22,-,R,Regular School,N,None,KG:01:02,KG:01:02:03:04:05,KG:01,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2023,11,"City, Large",-,-,01-12-2022 01:52PM,nicola_lefler,07-28-2023 09:23AM,hurleymovement,35.15537673,-80.89591612
62R0002025,62R000,2025,Movement School Northwest,Movement School Northwest,62R,Movement School Northwest,-,Erinn,-,Evans,Erinn Evans,erinn.evans@movementschool.com,8015 Bellhaven Boulevard,-,Charlotte,NC,28216,-,"8015 Bellhaven Boulevard Charlotte, NC 28216",980,272,4327,-,-,-,980 272-4327,-,-,-,-,-,-,www.movementschool.com,1,Open,1-Jul-23,-,R,Regular School,N,None,KG:01,KG:01:02:03:04:05,KG:01,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,-,-,3.71E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,Mecklenburg,2024,11,"City, Large",-,-,01-24-2023 01:34PM,nicola_lefler,06-29-2023 10:01AM,nicola_lefler,35.30112478,-80.93288972
6303082025,630308,2025,Aberdeen Elementary,Aberdeen Elementary School,630,Moore County Schools,Ms,Brandi,-,Kelly,Brandi Kelly,bkelly@ncmcs.org,525 Farrell Parkway,-,Aberdeen,NC,28315,2111,"525 Farrell Parkway Aberdeen, NC 28315",910,947,8030,910,947,8021,910 947-8030,-,-,-,-,-,-,http://www.ncmcs.org/aes,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-07-2020 12:38PM,tonia_delconte,35.14309702,-79.45735392
6303122025,630312,2025,Cameron Elementary,Cameron Elementary School,630,Moore County Schools,-,Jerid,-,Cassady,Jerid Cassady,jcassady@ncmcs.org,2636 NC Hwy 24 27,-,Cameron,NC,28326,8304,"2636 NC Hwy 24 27 Cameron, NC 28326",910,245,7814,910,245,2760,910 245-7814,-,-,-,-,-,-,http://www.ncmcs.org/cames,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-11-2017 02:08PM,tonia_delconte,35.32572775,-79.26664514
6303162025,630316,2025,Carthage Elementary,Carthage Elementary School,630,Moore County Schools,-,Bryonn,-,Wilms,Bryonn Wilms,bwillms@ncmcs.org,312 Rockingham St,-,Carthage,NC,28327,-,"312 Rockingham St Carthage, NC 28327",910,947,2781,910,947,5670,910 947-2781,-,-,-,-,-,-,http://www.ncmcs.org/cares,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,12-29-2015 08:50AM,tonia_delconte,35.34105461,-79.41549072
6303172025,630317,2025,Crain's Creek Middle,Crain's Creek Middle School,630,Moore County Schools,Mr,TJ,-,Martin,TJ Martin,amartin@ncmcs.org,4631 Union Church Rd,-,Carthage,NC,28327,-,"4631 Union Church Rd Carthage, NC 28327",910,245,3796,910,245,7312,910 245-3796,-,-,-,-,-,-,http://www.ncmcs.org/ccms,1,Open,1-Jul-10,-,R,Regular School,N,None,6:07:08,06:07:08:AE:UG:NG,6:07:08,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,N,-,430,20,Y,1-May-10,-,N,-,New Ventury Middle School (331),-,63,Moore,2011,42,"Rural, Distant",N,-,04-27-2010 11:43AM,gwendolyn_tucker,06-03-2016 03:59PM,RON,35.27230304,-79.29032276
6303202025,630320,2025,Elise Middle,Elise Middle School,630,Moore County Schools,Ms,Ashley,-,Priest,Ashley Priest,apriest@ncmcs.org,180 W Elm St,-,Robbins,NC,27325,-,"180 W Elm St Robbins, NC 27325",910,948,2421,910,948,4112,910 948-2421,-,-,-,-,-,-,http://www.ncmcs.org/elms,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,12-29-2015 08:50AM,tonia_delconte,35.43556269,-79.58832193
6303242025,630324,2025,Sandhills Farm Life Elementary,Sandhills Farm Life Elementary School,630,Moore County Schools,Mrs,Julie,-,MacPherson,Julie MacPherson,jmacpherson@ncmcs.org,2201 Farm Life Rd,-,Carthage,NC,28327,9428,"2201 Farm Life Rd Carthage, NC 28327",910,949,2501,910,949,2927,910 949-2501,-,-,-,-,-,-,http://www.ncmcs.org/sfles,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,12-29-2015 08:56AM,tonia_delconte,35.27585568,-79.38968601
6303282025,630328,2025,Highfalls Elementary,Highfalls Elementary School,630,Moore County Schools,-,Matt,-,Moore,Matt Moore,mmoore@ncmcs.org,1220 NC Hwy 22,-,Bennett,NC,27208,-,"1220 NC Hwy 22 Bennett, NC 27208",910,464,3600,910,464,5404,910 464-3600,1220 NC Hwy 22,-,Bennett,NC,27208,-,http://www.ncmcs.org/hfes,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,AE:UG:NG,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,Moore,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,12-29-2015 08:50AM,tonia_delconte,35.48474362,-79.52222087
